"","task.id","learner.id","iter","bac","multiclass.fscore","multiclass.gmean"
"2590","Color Channels","Random",90,0.373737373737374,0.343915343915344,0.39204850635183
"2591","Color Channels","Random",91,0.378787878787879,0.369233268356075,0.504355057935438
"2592","Color Channels","Random",92,0.428598484848485,0.413116123642439,0.545808593339818
"2593","Color Channels","Random",93,0.278787878787879,0.276057791537668,0.282042684144979
"2594","Color Channels","Random",94,0.377083333333333,0.365561029009305,0.493438118710548
"2595","Color Channels","Random",95,0.206439393939394,0.211499611499611,0.303535810380817
"2596","Color Channels","Random",96,0.417171717171717,0.406882591093117,0.490483972803918
"2597","Color Channels","Random",97,0.345454545454545,0.308446455505279,0.333308692147477
"2598","Color Channels","Random",98,0.333333333333333,0.310175438596491,0.29300970519914
"2599","Color Channels","Random",99,0.308712121212121,0.312022792022792,0.395316365931334
"2600","Color Channels","Random",100,0.4,0.387180615816722,0.500451228157431
"2601","Color Channels","Majority",1,0.333333333333333,0.25,0
"2602","Color Channels","Majority",2,0.333333333333333,0.250980392156863,0
"2603","Color Channels","Majority",3,0.333333333333333,0.252873563218391,0
"2604","Color Channels","Majority",4,0.333333333333333,0.252873563218391,0
"2605","Color Channels","Majority",5,0.333333333333333,0.253968253968254,0
"2606","Color Channels","Majority",6,0.333333333333333,0.253968253968254,0
"2607","Color Channels","Majority",7,0.333333333333333,0.252873563218391,0
"2608","Color Channels","Majority",8,0.333333333333333,0.250980392156863,0
"2609","Color Channels","Majority",9,0.333333333333333,0.248062015503876,0
"2610","Color Channels","Majority",10,0.333333333333333,0.25,0
"2611","Color Channels","Majority",11,0.333333333333333,0.25,0
"2612","Color Channels","Majority",12,0.333333333333333,0.253968253968254,0
"2613","Color Channels","Majority",13,0.333333333333333,0.250980392156863,0
"2614","Color Channels","Majority",14,0.333333333333333,0.25,0
"2615","Color Channels","Majority",15,0.333333333333333,0.255813953488372,0
"2616","Color Channels","Majority",16,0.333333333333333,0.248062015503876,0
"2617","Color Channels","Majority",17,0.333333333333333,0.248062015503876,0
"2618","Color Channels","Majority",18,0.333333333333333,0.255813953488372,0
"2619","Color Channels","Majority",19,0.333333333333333,0.252873563218391,0
"2620","Color Channels","Majority",20,0.333333333333333,0.250980392156863,0
"2621","Color Channels","Majority",21,0.333333333333333,0.248062015503876,0
"2622","Color Channels","Majority",22,0.333333333333333,0.253968253968254,0
"2623","Color Channels","Majority",23,0.333333333333333,0.25,0
"2624","Color Channels","Majority",24,0.333333333333333,0.253968253968254,0
"2625","Color Channels","Majority",25,0.333333333333333,0.252873563218391,0
"2626","Color Channels","Majority",26,0.333333333333333,0.250980392156863,0
"2627","Color Channels","Majority",27,0.333333333333333,0.252873563218391,0
"2628","Color Channels","Majority",28,0.333333333333333,0.255813953488372,0
"2629","Color Channels","Majority",29,0.333333333333333,0.25,0
"2630","Color Channels","Majority",30,0.333333333333333,0.248062015503876,0
"2631","Color Channels","Majority",31,0.333333333333333,0.250980392156863,0
"2632","Color Channels","Majority",32,0.333333333333333,0.25,0
"2633","Color Channels","Majority",33,0.333333333333333,0.255813953488372,0
"2634","Color Channels","Majority",34,0.333333333333333,0.250980392156863,0
"2635","Color Channels","Majority",35,0.333333333333333,0.248062015503876,0
"2636","Color Channels","Majority",36,0.333333333333333,0.253968253968254,0
"2637","Color Channels","Majority",37,0.333333333333333,0.25,0
"2638","Color Channels","Majority",38,0.333333333333333,0.25,0
"2639","Color Channels","Majority",39,0.333333333333333,0.253968253968254,0
"2640","Color Channels","Majority",40,0.333333333333333,0.252873563218391,0
"2641","Color Channels","Majority",41,0.333333333333333,0.250980392156863,0
"2642","Color Channels","Majority",42,0.333333333333333,0.255813953488372,0
"2643","Color Channels","Majority",43,0.333333333333333,0.252873563218391,0
"2644","Color Channels","Majority",44,0.333333333333333,0.25,0
"2645","Color Channels","Majority",45,0.333333333333333,0.250980392156863,0
"2646","Color Channels","Majority",46,0.333333333333333,0.252873563218391,0
"2647","Color Channels","Majority",47,0.333333333333333,0.252873563218391,0
"2648","Color Channels","Majority",48,0.333333333333333,0.250980392156863,0
"2649","Color Channels","Majority",49,0.333333333333333,0.250980392156863,0
"2650","Color Channels","Majority",50,0.333333333333333,0.248062015503876,0
"2651","Color Channels","Majority",51,0.333333333333333,0.248062015503876,0
"2652","Color Channels","Majority",52,0.333333333333333,0.252873563218391,0
"2653","Color Channels","Majority",53,0.333333333333333,0.248062015503876,0
"2654","Color Channels","Majority",54,0.333333333333333,0.252873563218391,0
"2655","Color Channels","Majority",55,0.333333333333333,0.252873563218391,0
"2656","Color Channels","Majority",56,0.333333333333333,0.250980392156863,0
"2657","Color Channels","Majority",57,0.333333333333333,0.250980392156863,0
"2658","Color Channels","Majority",58,0.333333333333333,0.255813953488372,0
"2659","Color Channels","Majority",59,0.333333333333333,0.252873563218391,0
"2660","Color Channels","Majority",60,0.333333333333333,0.250980392156863,0
"2661","Color Channels","Majority",61,0.333333333333333,0.252873563218391,0
"2662","Color Channels","Majority",62,0.333333333333333,0.253968253968254,0
"2663","Color Channels","Majority",63,0.333333333333333,0.248062015503876,0
"2664","Color Channels","Majority",64,0.333333333333333,0.252873563218391,0
"2665","Color Channels","Majority",65,0.333333333333333,0.253968253968254,0
"2666","Color Channels","Majority",66,0.333333333333333,0.250980392156863,0
"2667","Color Channels","Majority",67,0.333333333333333,0.252873563218391,0
"2668","Color Channels","Majority",68,0.333333333333333,0.25,0
"2669","Color Channels","Majority",69,0.333333333333333,0.248062015503876,0
"2670","Color Channels","Majority",70,0.333333333333333,0.252873563218391,0
"2671","Color Channels","Majority",71,0.333333333333333,0.250980392156863,0
"2672","Color Channels","Majority",72,0.333333333333333,0.252873563218391,0
"2673","Color Channels","Majority",73,0.333333333333333,0.252873563218391,0
"2674","Color Channels","Majority",74,0.333333333333333,0.252873563218391,0
"2675","Color Channels","Majority",75,0.333333333333333,0.250980392156863,0
"2676","Color Channels","Majority",76,0.333333333333333,0.252873563218391,0
"2677","Color Channels","Majority",77,0.333333333333333,0.248062015503876,0
"2678","Color Channels","Majority",78,0.333333333333333,0.250980392156863,0
"2679","Color Channels","Majority",79,0.333333333333333,0.250980392156863,0
"2680","Color Channels","Majority",80,0.333333333333333,0.252873563218391,0
"2681","Color Channels","Majority",81,0.333333333333333,0.25,0
"2682","Color Channels","Majority",82,0.333333333333333,0.252873563218391,0
"2683","Color Channels","Majority",83,0.333333333333333,0.253968253968254,0
"2684","Color Channels","Majority",84,0.333333333333333,0.248062015503876,0
"2685","Color Channels","Majority",85,0.333333333333333,0.252873563218391,0
"2686","Color Channels","Majority",86,0.333333333333333,0.250980392156863,0
"2687","Color Channels","Majority",87,0.333333333333333,0.253968253968254,0
"2688","Color Channels","Majority",88,0.333333333333333,0.250980392156863,0
"2689","Color Channels","Majority",89,0.333333333333333,0.252873563218391,0
"2690","Color Channels","Majority",90,0.333333333333333,0.25,0
"2691","Color Channels","Majority",91,0.333333333333333,0.248062015503876,0
"2692","Color Channels","Majority",92,0.333333333333333,0.250980392156863,0
"2693","Color Channels","Majority",93,0.333333333333333,0.255813953488372,0
"2694","Color Channels","Majority",94,0.333333333333333,0.253968253968254,0
"2695","Color Channels","Majority",95,0.333333333333333,0.248062015503876,0
"2696","Color Channels","Majority",96,0.333333333333333,0.252873563218391,0
"2697","Color Channels","Majority",97,0.333333333333333,0.252873563218391,0
"2698","Color Channels","Majority",98,0.333333333333333,0.252873563218391,0
"2699","Color Channels","Majority",99,0.333333333333333,0.248062015503876,0
"2700","Color Channels","Majority",100,0.333333333333333,0.252873563218391,0
"2701","Color Channels","classif.rpart.overbagged",1,0.696969696969697,0.712299465240642,0.769248100873749
"2702","Color Channels","classif.rpart.overbagged",2,0.845833333333333,0.839065255731922,0.886032829071152
"2703","Color Channels","classif.rpart.overbagged",3,0.737373737373737,0.700452488687783,0.782309241170511
"2704","Color Channels","classif.rpart.overbagged",4,0.778787878787879,0.780528396089037,0.837442771809268
"2705","Color Channels","classif.rpart.overbagged",5,0.691666666666667,0.682239057239057,0.763005064482546
"2706","Color Channels","classif.rpart.overbagged",6,0.691666666666667,0.697705802968961,0.76443367073539
"2707","Color Channels","classif.rpart.overbagged",7,0.84949494949495,0.848600420682801,0.890121413272864
"2708","Color Channels","classif.rpart.overbagged",8,0.832007575757576,0.838583638583639,0.880612901567406
"2709","Color Channels","classif.rpart.overbagged",9,0.674242424242424,0.648156441259889,0.759442910927676
"2710","Color Channels","classif.rpart.overbagged",10,0.757575757575758,0.758730158730159,0.805549210659909
"2711","Color Channels","classif.rpart.overbagged",11,0.727272727272727,0.72688995215311,0.800055944396487
"2712","Color Channels","classif.rpart.overbagged",12,0.725,0.713196480938416,0.803160543679089
"2713","Color Channels","classif.rpart.overbagged",13,0.779166666666667,0.769773436440103,0.822489208161126
"2714","Color Channels","classif.rpart.overbagged",14,0.707070707070707,0.703444703444703,0.788282245296625
"2715","Color Channels","classif.rpart.overbagged",15,0.75959595959596,0.765750196386489,0.810770135164899
"2716","Color Channels","classif.rpart.overbagged",16,0.786931818181818,0.764368185420817,0.836759566108694
"2717","Color Channels","classif.rpart.overbagged",17,0.68655303030303,0.698803895734842,0.750240037677794
"2718","Color Channels","classif.rpart.overbagged",18,0.816161616161616,0.790499194847021,0.861430373350032
"2719","Color Channels","classif.rpart.overbagged",19,0.762626262626263,0.748511904761905,0.821038568968279
"2720","Color Channels","classif.rpart.overbagged",20,0.65094696969697,0.613699160035367,0.700543542461353
"2721","Color Channels","classif.rpart.overbagged",21,0.806818181818182,0.783126550868486,0.852185235814008
"2722","Color Channels","classif.rpart.overbagged",22,0.622916666666667,0.614013266998342,0.700516082844945
"2723","Color Channels","classif.rpart.overbagged",23,0.707070707070707,0.673881673881674,0.781128441277029
"2724","Color Channels","classif.rpart.overbagged",24,0.802083333333333,0.80500730994152,0.852404003839952
"2725","Color Channels","classif.rpart.overbagged",25,0.868686868686869,0.845906659765356,0.896573908264592
"2726","Color Channels","classif.rpart.overbagged",26,0.802083333333333,0.795910493827161,0.842350631241653
"2727","Color Channels","classif.rpart.overbagged",27,0.815151515151515,0.798114035087719,0.866836179811184
"2728","Color Channels","classif.rpart.overbagged",28,0.736363636363636,0.737010136483359,0.798360055364469
"2729","Color Channels","classif.rpart.overbagged",29,0.636363636363636,0.630665630665631,0.729914318649563
"2730","Color Channels","classif.rpart.overbagged",30,0.786931818181818,0.785739991003149,0.83395353825579
"2731","Color Channels","classif.rpart.overbagged",31,0.848863636363636,0.849537037037037,0.888879743361537
"2732","Color Channels","classif.rpart.overbagged",32,0.686868686868687,0.643658935474279,0.750791101118951
"2733","Color Channels","classif.rpart.overbagged",33,0.66969696969697,0.659197012138189,0.732240323994619
"2734","Color Channels","classif.rpart.overbagged",34,0.871780303030303,0.854051901506604,0.910282796709262
"2735","Color Channels","classif.rpart.overbagged",35,0.868371212121212,0.874470457079153,0.90409991469947
"2736","Color Channels","classif.rpart.overbagged",36,0.814583333333333,0.783970856102004,0.855313611454676
"2737","Color Channels","classif.rpart.overbagged",37,0.696969696969697,0.661706349206349,0.767935405207483
"2738","Color Channels","classif.rpart.overbagged",38,0.707070707070707,0.722164436123246,0.778054489238613
"2739","Color Channels","classif.rpart.overbagged",39,0.745833333333333,0.746194981489099,0.811171357435179
"2740","Color Channels","classif.rpart.overbagged",40,0.852525252525253,0.852813852813853,0.893088912142913
"2741","Color Channels","classif.rpart.overbagged",41,0.828977272727273,0.836996336996337,0.878952304654414
"2742","Color Channels","classif.rpart.overbagged",42,0.77979797979798,0.787013356067064,0.82582938483536
"2743","Color Channels","classif.rpart.overbagged",43,0.658585858585859,0.653352490421456,0.741705821493349
"2744","Color Channels","classif.rpart.overbagged",44,0.838383838383838,0.798088345486777,0.870965265279191
"2745","Color Channels","classif.rpart.overbagged",45,0.73844696969697,0.720458553791887,0.801937538929961
"2746","Color Channels","classif.rpart.overbagged",46,0.662626262626263,0.639732816203404,0.729224405930354
"2747","Color Channels","classif.rpart.overbagged",47,0.781818181818182,0.760022586109543,0.834136083111507
"2748","Color Channels","classif.rpart.overbagged",48,0.691287878787879,0.714572192513369,0.758646746982003
"2749","Color Channels","classif.rpart.overbagged",49,0.83844696969697,0.827497472658763,0.883604813739784
"2750","Color Channels","classif.rpart.overbagged",50,0.757575757575758,0.770673486786019,0.81441944558936
"2751","Color Channels","classif.rpart.overbagged",51,0.704545454545455,0.678728070175439,0.778433745258625
"2752","Color Channels","classif.rpart.overbagged",52,0.808080808080808,0.784291031227306,0.849080073878857
"2753","Color Channels","classif.rpart.overbagged",53,0.676136363636364,0.706766917293233,0.738243584667812
"2754","Color Channels","classif.rpart.overbagged",54,0.805050505050505,0.817115251897861,0.84759346866123
"2755","Color Channels","classif.rpart.overbagged",55,0.682828282828283,0.62962962962963,0.728682478452609
"2756","Color Channels","classif.rpart.overbagged",56,0.677840909090909,0.681676095998347,0.750706859835557
"2757","Color Channels","classif.rpart.overbagged",57,0.648863636363636,0.607059607059607,0.69035775457615
"2758","Color Channels","classif.rpart.overbagged",58,0.782828282828283,0.755181549010441,0.84514126026201
"2759","Color Channels","classif.rpart.overbagged",59,0.798989898989899,0.795271395271395,0.849847196286036
"2760","Color Channels","classif.rpart.overbagged",60,0.784848484848485,0.78761085874973,0.834500533331553
"2761","Color Channels","classif.rpart.overbagged",61,0.846464646464646,0.845182595182595,0.882955083918558
"2762","Color Channels","classif.rpart.overbagged",62,0.822916666666667,0.825208607817304,0.859388487830019
"2763","Color Channels","classif.rpart.overbagged",63,0.685606060606061,0.680438596491228,0.762480291784463
"2764","Color Channels","classif.rpart.overbagged",64,0.808080808080808,0.785977421271539,0.8562610148604
"2765","Color Channels","classif.rpart.overbagged",65,0.804166666666667,0.774008077928249,0.843817005400724
"2766","Color Channels","classif.rpart.overbagged",66,0.827651515151515,0.820764203117144,0.862441223120842
"2767","Color Channels","classif.rpart.overbagged",67,0.85959595959596,0.867522291922032,0.89826327126472
"2768","Color Channels","classif.rpart.overbagged",68,0.686868686868687,0.687373737373737,0.767403813300543
"2769","Color Channels","classif.rpart.overbagged",69,0.625,0.613944676013642,0.697198483276203
"2770","Color Channels","classif.rpart.overbagged",70,0.771717171717172,0.761030701754386,0.833424487321255
"2771","Color Channels","classif.rpart.overbagged",71,0.680871212121212,0.684828431372549,0.766680067344153
"2772","Color Channels","classif.rpart.overbagged",72,0.895959595959596,0.8642089093702,0.924113882960355
"2773","Color Channels","classif.rpart.overbagged",73,0.722222222222222,0.719136444536902,0.783546735008023
"2774","Color Channels","classif.rpart.overbagged",74,0.784848484848485,0.747980517937752,0.841934176111496
"2775","Color Channels","classif.rpart.overbagged",75,0.805113636363636,0.786075693179518,0.863691593214641
"2776","Color Channels","classif.rpart.overbagged",76,0.748484848484848,0.756242709895499,0.811315678065065
"2777","Color Channels","classif.rpart.overbagged",77,0.827651515151515,0.823611111111111,0.873912863472418
"2778","Color Channels","classif.rpart.overbagged",78,0.712878787878788,0.683928272163566,0.77418412334256
"2779","Color Channels","classif.rpart.overbagged",79,0.706818181818182,0.709827015090173,0.774586930666538
"2780","Color Channels","classif.rpart.overbagged",80,0.75959595959596,0.758169934640523,0.814981684812356
"2781","Color Channels","classif.rpart.overbagged",81,0.686868686868687,0.678002699055331,0.768006266858308
"2782","Color Channels","classif.rpart.overbagged",82,0.795959595959596,0.790178571428571,0.84622902690893
"2783","Color Channels","classif.rpart.overbagged",83,0.835416666666667,0.827335858585859,0.869834501014695
"2784","Color Channels","classif.rpart.overbagged",84,0.818181818181818,0.823232323232323,0.867658072777572
"2785","Color Channels","classif.rpart.overbagged",85,0.751515151515151,0.764332399626517,0.809815573188741
"2786","Color Channels","classif.rpart.overbagged",86,0.744507575757576,0.750386455649613,0.808463788095618
"2787","Color Channels","classif.rpart.overbagged",87,0.70625,0.674906768495567,0.772721826535318
"2788","Color Channels","classif.rpart.overbagged",88,0.720643939393939,0.705761177136389,0.790940896864958
"2789","Color Channels","classif.rpart.overbagged",89,0.664646464646465,0.681203007518797,0.739041053915466
"2790","Color Channels","classif.rpart.overbagged",90,0.828282828282828,0.817948717948718,0.878471134173968
"2791","Color Channels","classif.rpart.overbagged",91,0.767045454545455,0.754095441595442,0.825945486369454
"2792","Color Channels","classif.rpart.overbagged",92,0.780871212121212,0.772967772967773,0.842318247652831
"2793","Color Channels","classif.rpart.overbagged",93,0.74949494949495,0.744695827048768,0.806368170359236
"2794","Color Channels","classif.rpart.overbagged",94,0.879166666666667,0.881523569023569,0.909053314957891
"2795","Color Channels","classif.rpart.overbagged",95,0.726325757575758,0.729007724301842,0.784488057428469
"2796","Color Channels","classif.rpart.overbagged",96,0.706060606060606,0.668154761904762,0.756724824227133
"2797","Color Channels","classif.rpart.overbagged",97,0.732323232323232,0.700021083702298,0.79745066911835
"2798","Color Channels","classif.rpart.overbagged",98,0.675757575757576,0.675031055900621,0.752784479894817
"2799","Color Channels","classif.rpart.overbagged",99,0.888257575757576,0.880213353897564,0.917046822579504
"2800","Color Channels","classif.rpart.overbagged",100,0.718181818181818,0.702380952380952,0.791351859701071
"2801","Color Channels","classif.kknn.overbagged",1,0.767676767676768,0.77802292883409,0.831602533784629
"2802","Color Channels","classif.kknn.overbagged",2,0.83844696969697,0.837798367210132,0.879025576914171
"2803","Color Channels","classif.kknn.overbagged",3,0.939393939393939,0.923611111111111,0.950028396713959
"2804","Color Channels","classif.kknn.overbagged",4,0.829292929292929,0.813194444444444,0.87297177713562
"2805","Color Channels","classif.kknn.overbagged",5,0.779166666666667,0.785410667763609,0.836256080244468
"2806","Color Channels","classif.kknn.overbagged",6,0.902083333333333,0.883256528417819,0.925927435141823
"2807","Color Channels","classif.kknn.overbagged",7,0.839393939393939,0.83849941058179,0.877061251098294
"2808","Color Channels","classif.kknn.overbagged",8,0.878787878787879,0.87037037037037,0.916692433901066
"2809","Color Channels","classif.kknn.overbagged",9,0.777462121212121,0.782595182595183,0.843451997725827
"2810","Color Channels","classif.kknn.overbagged",10,0.838383838383838,0.838383838383838,0.889681861515381
"2811","Color Channels","classif.kknn.overbagged",11,0.828282828282828,0.821242525590352,0.881103176432925
"2812","Color Channels","classif.kknn.overbagged",12,0.958333333333333,0.922222222222222,0.962201359301609
"2813","Color Channels","classif.kknn.overbagged",13,0.765340909090909,0.784648187633262,0.82472805139008
"2814","Color Channels","classif.kknn.overbagged",14,0.777777777777778,0.776470588235294,0.830238941303089
"2815","Color Channels","classif.kknn.overbagged",15,0.713131313131313,0.73968253968254,0.773259660588258
"2816","Color Channels","classif.kknn.overbagged",16,0.898674242424242,0.90345596432553,0.923192800960467
"2817","Color Channels","classif.kknn.overbagged",17,0.736742424242424,0.748484848484849,0.8048259437347
"2818","Color Channels","classif.kknn.overbagged",18,0.85959595959596,0.837580061264272,0.896496483694965
"2819","Color Channels","classif.kknn.overbagged",19,0.85959595959596,0.86026936026936,0.902566274524449
"2820","Color Channels","classif.kknn.overbagged",20,0.844507575757576,0.826979472140763,0.888600672268485
"2821","Color Channels","classif.kknn.overbagged",21,0.868371212121212,0.861864035087719,0.904833584272975
"2822","Color Channels","classif.kknn.overbagged",22,0.745833333333333,0.746843434343434,0.819922955173821
"2823","Color Channels","classif.kknn.overbagged",23,0.898989898989899,0.898989898989899,0.929464756622243
"2824","Color Channels","classif.kknn.overbagged",24,0.85625,0.868213268213268,0.896687089406802
"2825","Color Channels","classif.kknn.overbagged",25,0.888888888888889,0.876428250112461,0.917376870456325
"2826","Color Channels","classif.kknn.overbagged",26,0.9125,0.907089947089947,0.934320828394138
"2827","Color Channels","classif.kknn.overbagged",27,0.791919191919192,0.789321789321789,0.851568597394597
"2828","Color Channels","classif.kknn.overbagged",28,0.803030303030303,0.802612592086276,0.85289413631504
"2829","Color Channels","classif.kknn.overbagged",29,0.636363636363636,0.621282726638302,0.716194742447045
"2830","Color Channels","classif.kknn.overbagged",30,0.827651515151515,0.835830835830836,0.872093677213029
"2831","Color Channels","classif.kknn.overbagged",31,0.859280303030303,0.858385774218154,0.902661989351744
"2832","Color Channels","classif.kknn.overbagged",32,0.767676767676768,0.790660225442834,0.820944855870636
"2833","Color Channels","classif.kknn.overbagged",33,0.766666666666667,0.795193867020492,0.825645029577103
"2834","Color Channels","classif.kknn.overbagged",34,0.818560606060606,0.827009803921569,0.868877565685742
"2835","Color Channels","classif.kknn.overbagged",35,0.838068181818182,0.852813852813853,0.880457641627879
"2836","Color Channels","classif.kknn.overbagged",36,0.889583333333333,0.894668294668295,0.916135258139219
"2837","Color Channels","classif.kknn.overbagged",37,0.909090909090909,0.883520923520923,0.934169085457908
"2838","Color Channels","classif.kknn.overbagged",38,0.818181818181818,0.811660561660562,0.868241950618691
"2839","Color Channels","classif.kknn.overbagged",39,0.822916666666667,0.842760942760943,0.869362512157949
"2840","Color Channels","classif.kknn.overbagged",40,0.852525252525253,0.844644244644245,0.897503383689232
"2841","Color Channels","classif.kknn.overbagged",41,0.903030303030303,0.903890160183066,0.938149968258829
"2842","Color Channels","classif.kknn.overbagged",42,0.833333333333333,0.869497272593248,0.871684303970669
"2843","Color Channels","classif.kknn.overbagged",43,0.788888888888889,0.785784975258659,0.85499286529568
"2844","Color Channels","classif.kknn.overbagged",44,0.828282828282828,0.795247762989698,0.871338899504665
"2845","Color Channels","classif.kknn.overbagged",45,0.795643939393939,0.816394219379294,0.845211558538805
"2846","Color Channels","classif.kknn.overbagged",46,0.826262626262626,0.830485254884995,0.874826466279027
"2847","Color Channels","classif.kknn.overbagged",47,0.862626262626263,0.882749059219648,0.896453233667106
"2848","Color Channels","classif.kknn.overbagged",48,0.841477272727273,0.854601758949585,0.874193529585929
"2849","Color Channels","classif.kknn.overbagged",49,0.791287878787879,0.788690476190476,0.850784599143191
"2850","Color Channels","classif.kknn.overbagged",50,0.848484848484849,0.851596941070625,0.895001003076331
"2851","Color Channels","classif.kknn.overbagged",51,0.847537878787879,0.83455522971652,0.891589382342275
"2852","Color Channels","classif.kknn.overbagged",52,0.875757575757576,0.880739161336176,0.915199954564821
"2853","Color Channels","classif.kknn.overbagged",53,0.767045454545455,0.781599250126181,0.817818781581998
"2854","Color Channels","classif.kknn.overbagged",54,0.885858585858586,0.878818283166109,0.918705364728122
"2855","Color Channels","classif.kknn.overbagged",55,0.745454545454545,0.743247863247863,0.81826065567108
"2856","Color Channels","classif.kknn.overbagged",56,0.800757575757576,0.792688792688793,0.850028813114449
"2857","Color Channels","classif.kknn.overbagged",57,0.922916666666667,0.914299637983849,0.948038917192675
"2858","Color Channels","classif.kknn.overbagged",58,0.87979797979798,0.862599206349206,0.919414588570947
"2859","Color Channels","classif.kknn.overbagged",59,0.862626262626263,0.851427708764665,0.895739422899375
"2860","Color Channels","classif.kknn.overbagged",60,0.794318181818182,0.792986425339366,0.842264574874121
"2861","Color Channels","classif.kknn.overbagged",61,0.903030303030303,0.885361552028219,0.929318034212189
"2862","Color Channels","classif.kknn.overbagged",62,0.845833333333333,0.847374847374847,0.878877006548555
"2863","Color Channels","classif.kknn.overbagged",63,0.807765151515151,0.829092632077707,0.855283612418465
"2864","Color Channels","classif.kknn.overbagged",64,0.946464646464646,0.932039473684211,0.960797437195486
"2865","Color Channels","classif.kknn.overbagged",65,0.945833333333333,0.925755248335894,0.960696485461253
"2866","Color Channels","classif.kknn.overbagged",66,0.918560606060606,0.898150003339344,0.942144126971777
"2867","Color Channels","classif.kknn.overbagged",67,0.791919191919192,0.777022946859903,0.860230702542895
"2868","Color Channels","classif.kknn.overbagged",68,0.696969696969697,0.702547866726971,0.775936346180092
"2869","Color Channels","classif.kknn.overbagged",69,0.747159090909091,0.752233877233877,0.809313838617285
"2870","Color Channels","classif.kknn.overbagged",70,0.745454545454545,0.755650319829424,0.809983642143438
"2871","Color Channels","classif.kknn.overbagged",71,0.832007575757576,0.832007575757576,0.88523030263836
"2872","Color Channels","classif.kknn.overbagged",72,0.865656565656566,0.842592592592593,0.901050739705006
"2873","Color Channels","classif.kknn.overbagged",73,0.762626262626263,0.777984448061174,0.820031787897347
"2874","Color Channels","classif.kknn.overbagged",74,0.825252525252525,0.812898212898213,0.877009816338803
"2875","Color Channels","classif.kknn.overbagged",75,0.889583333333333,0.887731481481481,0.92110162426176
"2876","Color Channels","classif.kknn.overbagged",76,0.816161616161616,0.825124378109453,0.859985452317194
"2877","Color Channels","classif.kknn.overbagged",77,0.807765151515151,0.827505330490405,0.854398088559209
"2878","Color Channels","classif.kknn.overbagged",78,0.828977272727273,0.838077542425368,0.878238142127564
"2879","Color Channels","classif.kknn.overbagged",79,0.785227272727273,0.792986425339366,0.840780562941463
"2880","Color Channels","classif.kknn.overbagged",80,0.892929292929293,0.893789150082056,0.925409940956082
"2881","Color Channels","classif.kknn.overbagged",81,0.808080808080808,0.822984749455338,0.858431614593685
"2882","Color Channels","classif.kknn.overbagged",82,0.794949494949495,0.776515151515151,0.842762956106188
"2883","Color Channels","classif.kknn.overbagged",83,0.75625,0.757102157102157,0.825673073696579
"2884","Color Channels","classif.kknn.overbagged",84,0.898674242424242,0.896951754385965,0.926303336558059
"2885","Color Channels","classif.kknn.overbagged",85,0.812121212121212,0.823529411764706,0.868001352348499
"2886","Color Channels","classif.kknn.overbagged",86,0.836363636363636,0.866755793226381,0.872125181251752
"2887","Color Channels","classif.kknn.overbagged",87,0.9125,0.903611686220382,0.93392686902273
"2888","Color Channels","classif.kknn.overbagged",88,0.79469696969697,0.778268251273345,0.847922570874941
"2889","Color Channels","classif.kknn.overbagged",89,0.706060606060606,0.686761514347721,0.763555112231761
"2890","Color Channels","classif.kknn.overbagged",90,0.838383838383838,0.834343434343434,0.887286294232054
"2891","Color Channels","classif.kknn.overbagged",91,0.776515151515151,0.764843384759233,0.838068193330357
"2892","Color Channels","classif.kknn.overbagged",92,0.777840909090909,0.7707753254103,0.84518079182477
"2893","Color Channels","classif.kknn.overbagged",93,0.88989898989899,0.89910971458497,0.918583877539433
"2894","Color Channels","classif.kknn.overbagged",94,0.879166666666667,0.870889344573555,0.913872835475816
"2895","Color Channels","classif.kknn.overbagged",95,0.756628787878788,0.757962213225371,0.81456519223246
"2896","Color Channels","classif.kknn.overbagged",96,0.836363636363636,0.823774179037337,0.877038311527208
"2897","Color Channels","classif.kknn.overbagged",97,0.782828282828283,0.76980056980057,0.845491235069418
"2898","Color Channels","classif.kknn.overbagged",98,0.923232323232323,0.917834757834758,0.947881587725134
"2899","Color Channels","classif.kknn.overbagged",99,0.909090909090909,0.922774657328433,0.931523048623853
"2900","Color Channels","classif.kknn.overbagged",100,0.622222222222222,0.611477411477412,0.682221385424116
"2901","Color Channels","classif.multinom.overbagged",1,0.767676767676768,0.752053872053872,0.831336389576113
"2902","Color Channels","classif.multinom.overbagged",2,0.851893939393939,0.854071319603356,0.892193998705413
"2903","Color Channels","classif.multinom.overbagged",3,0.888888888888889,0.851799906498364,0.91221684648929
"2904","Color Channels","classif.multinom.overbagged",4,0.785858585858586,0.807453416149068,0.832249769398271
"2905","Color Channels","classif.multinom.overbagged",5,0.825,0.800213827512473,0.873444237515912
"2906","Color Channels","classif.multinom.overbagged",6,0.747916666666667,0.725694444444444,0.787966086631525
"2907","Color Channels","classif.multinom.overbagged",7,0.875757575757576,0.866133866133866,0.905681097762957
"2908","Color Channels","classif.multinom.overbagged",8,0.878787878787879,0.877319459928156,0.912703250835608
"2909","Color Channels","classif.multinom.overbagged",9,0.786931818181818,0.78021164021164,0.845646981635994
"2910","Color Channels","classif.multinom.overbagged",10,0.848484848484849,0.835576923076923,0.890750851227911
"2911","Color Channels","classif.multinom.overbagged",11,0.747474747474748,0.744102564102564,0.814363121044419
"2912","Color Channels","classif.multinom.overbagged",12,0.8375,0.791274817136886,0.880861012606106
